row_id,PET_id,PET,expanded_text,span_text,label,whole_text,pet_type
316,22,プライベートゾーン,友達でも日記を読むのは[PET_BOUNDARY]プライベートゾーンを[PET_BOUNDARY]侵害する行為だと思います。,プライベートゾーンを,0,友達でも日記を読むのはプライベートゾーンを侵害する行為だと思います。,sometimes
317,22,プライベートゾーン,SNSに投稿するときは、[PET_BOUNDARY]プライベートゾーンに[PET_BOUNDARY]関わる写真は載せないように注意しています。,プライベートゾーンに,0,SNSに投稿するときは、プライベートゾーンに関わる写真は載せないように注意しています。,sometimes
318,22,プライベートゾーン,面接で恋愛の話をされると、[PET_BOUNDARY]プライベートゾーンに[PET_BOUNDARY]踏み込まれた気がして戸惑いました。,プライベートゾーンに,0,面接で恋愛の話をされると、プライベートゾーンに踏み込まれた気がして戸惑いました。,sometimes
319,22,プライベートゾーン,子どもにも、自分の気持ちを守るための[PET_BOUNDARY]プライベートゾーンを[PET_BOUNDARY]意識させたいと思っています。,プライベートゾーンを,0,子どもにも、自分の気持ちを守るためのプライベートゾーンを意識させたいと思っています。,sometimes
320,22,プライベートゾーン,旅行では観光地を回る一方で、[PET_BOUNDARY]プライベートゾーンと[PET_BOUNDARY]して一人の時間も大事にしました。,プライベートゾーンと,0,旅行では観光地を回る一方で、プライベートゾーンとして一人の時間も大事にしました。,sometimes
321,22,プライベートゾーン,芸能人にとっても、[PET_BOUNDARY]プライベートはプライベートゾーンと[PET_BOUNDARY]して守られるべきです。,プライベートはプライベートゾーンと,0,芸能人にとっても、プライベートはプライベートゾーンとして守られるべきです。,sometimes
322,22,プライベートゾーン,職場での交友関係も大切ですが、休日は[PET_BOUNDARY]プライベートゾーンを[PET_BOUNDARY]優先したいです。,プライベートゾーンを,0,職場での交友関係も大切ですが、休日はプライベートゾーンを優先したいです。,sometimes
323,22,プライベートゾーン,ルームシェアをしていても、各自の部屋は[PET_BOUNDARY]プライベートゾーンと[PET_BOUNDARY]して尊重されています。,プライベートゾーンと,0,ルームシェアをしていても、各自の部屋はプライベートゾーンとして尊重されています。,sometimes
324,23,一緒に寝る,もう分ったよ。でも、オレ、ほんとのことを言ってるんだ。女を買って、…要するに女と[PET_BOUNDARY]一緒に寝るんだよ[PET_BOUNDARY]…」 その時であった。私は後ろから誰かに強く押され、その圧力がまた黒川を押,一緒に寝るんだよ,1,もう分ったよ。でも、オレ、ほんとのことを言ってるんだ。女を買って、…要するに女と一緒に寝るんだよ…」 その時であった。私は後ろから誰かに強く押され、その圧力がまた黒川を押,sometimes
325,23,一緒に寝る,時に『○○（私の事）に呼ばれたらすぐ行くよ』とか、『いつでも泊まりに来ていいよ、[PET_BOUNDARY]一緒に寝るから[PET_BOUNDARY]＾＾』とか、まぁ冗談っぽく言う男の心理ってどんな感じなんですか？私も彼も恋人,一緒に寝るから,1,時に『○○（私の事）に呼ばれたらすぐ行くよ』とか、『いつでも泊まりに来ていいよ、一緒に寝るから＾＾』とか、まぁ冗談っぽく言う男の心理ってどんな感じなんですか？私も彼も恋人,sometimes
326,23,一緒に寝る,ったメキシコ女がにやにや笑った。 「いやなら、そこに寝なくていいんだよ。あたしと[PET_BOUNDARY]一緒に寝るかい[PET_BOUNDARY]、おねえちゃん」 トレイシーはこの監房の中によどんでいる底意に気がつくと、慄,一緒に寝るかい,1,ったメキシコ女がにやにや笑った。 「いやなら、そこに寝なくていいんだよ。あたしと一緒に寝るかい、おねえちゃん」 トレイシーはこの監房の中によどんでいる底意に気がつくと、慄,sometimes
327,23,一緒に寝る,部屋はうす暗かった。 忍がベッドに横になっているのはどうにかわかる。 初めて忍と[PET_BOUNDARY]一緒に寝るのだ[PET_BOUNDARY]―。 忍はどんな格好をして寝てるのだろう…。 松前の心臓は高鳴った。 俺が来,一緒に寝るのだ,1,部屋はうす暗かった。 忍がベッドに横になっているのはどうにかわかる。 初めて忍と一緒に寝るのだ―。 忍はどんな格好をして寝てるのだろう…。 松前の心臓は高鳴った。 俺が来,sometimes
328,23,一緒に寝る,誘わずに彼をその気にさせたいのですが、よい方法は無いでしょうか？泊まるってことは[PET_BOUNDARY]一緒に寝るって[PET_BOUNDARY]事でしょ！だから絶対彼は迫ってきますよ。安心しなさいなー。彼女に体を求めたく,一緒に寝るって,1,誘わずに彼をその気にさせたいのですが、よい方法は無いでしょうか？泊まるってことは一緒に寝るって事でしょ！だから絶対彼は迫ってきますよ。安心しなさいなー。彼女に体を求めたく,sometimes
329,23,一緒に寝る,男と女が、「[PET_BOUNDARY]一緒に寝る[PET_BOUNDARY]」って言ったら、やっぱあの行為ですか？ただ本当に一緒に横になって寝ただけかも知れ,一緒に寝る,1,男と女が、「一緒に寝る」って言ったら、やっぱあの行為ですか？ただ本当に一緒に横になって寝ただけかも知れ,sometimes
330,23,一緒に寝る,えている。もちろん彼にだって思い出くらいあるでしょうよ。だからといって、彼が女と[PET_BOUNDARY]一緒に寝る[PET_BOUNDARY]どういうさまたげになるというの。笑っちゃうわ。そんなの、わたしはひとことだって信,一緒に寝る,1,えている。もちろん彼にだって思い出くらいあるでしょうよ。だからといって、彼が女と一緒に寝るどういうさまたげになるというの。笑っちゃうわ。そんなの、わたしはひとことだって信,sometimes
331,23,一緒に寝る,昨日の夜は彼と映画を見終わったあと、自然な流れで[PET_BOUNDARY]一緒に寝る[PET_BOUNDARY]ことになり、気がつけば朝まで腕枕をしてくれていた。,一緒に寝る,1,昨日の夜は彼と映画を見終わったあと、自然な流れで一緒に寝ることになり、気がつけば朝まで腕枕をしてくれていた。,sometimes
332,23,一緒に寝る,長い間片想いしていた彼女とやっと気持ちが通じ合って、その日の夜は[PET_BOUNDARY]一緒に寝る[PET_BOUNDARY]ことになったのは忘れられない思い出だ。,一緒に寝る,1,長い間片想いしていた彼女とやっと気持ちが通じ合って、その日の夜は一緒に寝ることになったのは忘れられない思い出だ。,sometimes
333,23,一緒に寝る,喧嘩してしばらく距離を置いていたけれど、仲直りのきっかけになったのは久しぶりに[PET_BOUNDARY]一緒に寝る[PET_BOUNDARY]時間を過ごした夜だった。,一緒に寝る,1,喧嘩してしばらく距離を置いていたけれど、仲直りのきっかけになったのは久しぶりに一緒に寝る時間を過ごした夜だった。,sometimes
334,23,一緒に寝る,旅行中に同じ部屋で過ごして、最初は緊張したけれど、結局は自然に[PET_BOUNDARY]一緒に寝る[PET_BOUNDARY]ことになって、さらに距離が縮まった気がした。,一緒に寝る,1,旅行中に同じ部屋で過ごして、最初は緊張したけれど、結局は自然に一緒に寝ることになって、さらに距離が縮まった気がした。,sometimes
335,23,一緒に寝る,彼が「今日は帰りたくない」と言ったので、私の部屋で夕飯を食べ、そのまま[PET_BOUNDARY]一緒に寝る[PET_BOUNDARY]ことになった。,一緒に寝る,1,彼が「今日は帰りたくない」と言ったので、私の部屋で夕飯を食べ、そのまま一緒に寝ることになった。,sometimes
